"Cell"	"Cell_BROAD"	"Cell_COSMIC"	"Drug"	"LN_IC50"
"SIDM00462"	"ACH-000336"	1290455	71748056	-0.414645280696479
"SIDM00491"	"ACH-001443"	1290722	71748056	0.370085715015123
"SIDM00077"	"ACH-001331"	1290724	71748056	2.47267523490121
"SIDM00078"	"ACH-000228"	1290725	71748056	1.65755915751896
"SIDM00936"	"ACH-000142"	1290730	71748056	2.75267227643632
"SIDM00929"	"ACH-000516"	1290765	71748056	5.12332230439141
"SIDM00051"	"ACH-002092"	1290767	71748056	2.91326289443585
"SIDM00050"	"ACH-002093"	1290768	71748056	3.42182292755404
"SIDM00944"	"ACH-000249"	1290769	71748056	4.42863216531144
"SIDM00199"	"ACH-002099"	1290795	71748056	-1.44769653307503
"SIDM00950"	"ACH-000243"	1290797	71748056	2.97472774386112
"SIDM01002"	"ACH-000117"	1290798	71748056	1.66246603245753
"SIDM00503"	"ACH-000633"	1290806	71748056	1.19187244668687
"SIDM00858"	"ACH-000082"	1290807	71748056	2.97588679579774
"SIDM00104"	"ACH-002123"	1290808	71748056	4.35656789383502
"SIDM00103"	"ACH-002124"	1290809	71748056	5.40565644863861
"SIDM00102"	"ACH-002125"	1290810	71748056	2.6053544046597
"SIDM00099"	"ACH-002128"	1290812	71748056	2.00708585900633
"SIDM00154"	"ACH-002130"	1290813	71748056	0.412640404908677
"SIDM00520"	"ACH-002134"	1290814	71748056	2.00883815465921
"SIDM00881"	"ACH-000352"	1290905	71748056	2.09526963524075
"SIDM00870"	"ACH-000725"	1290906	71748056	-1.18579770417493
"SIDM01068"	"ACH-000562"	1290908	71748056	0.459800380638846
"SIDM01062"	"ACH-000643"	1290922	71748056	2.08774144360498
"SIDM00994"	"ACH-000105"	1295740	71748056	-0.236725722317284
"SIDM00993"	"ACH-000838"	1295741	71748056	1.71748142449727
"SIDM00510"	"ACH-002095"	1297438	71748056	0.195426591509121
"SIDM00521"	"ACH-000743"	1297439	71748056	-0.31810236198765
"SIDM00946"	"ACH-000981"	1297446	71748056	0.230872756477571
"SIDM01048"	"ACH-000821"	1297447	71748056	1.33918467789609
"SIDM00859"	"ACH-001498"	1297449	71748056	-0.744495742292795
"SIDM00846"	"ACH-001086"	1298134	71748056	2.01848080703536
"SIDM00670"	"ACH-000270"	1298136	71748056	0.757663908892694
"SIDM00664"	"ACH-000178"	1298141	71748056	2.56152773112307
"SIDM00663"	"ACH-000814"	1298144	71748056	1.83486621119342
"SIDM00662"	"ACH-000135"	1298145	71748056	0.275639417628605
"SIDM00586"	"ACH-000475"	1298146	71748056	5.15350236363353
"SIDM00618"	"ACH-000620"	1298151	71748056	1.35339375966162
"SIDM01037"	"ACH-000711"	1298157	71748056	1.66036454839743
"SIDM00126"	"ACH-002147"	1298160	71748056	3.16952873053471
"SIDM00619"	"ACH-002397"	1298167	71748056	0.905479915106579
"SIDM00611"	"ACH-000684"	1298168	71748056	3.03655015588304
"SIDM00609"	"ACH-000250"	1298169	71748056	1.23558687195475
"SIDM00604"	"ACH-001542"	1298215	71748056	4.35554019522941
"SIDM00583"	"ACH-001107"	1298216	71748056	-0.70359266140473
"SIDM00582"	"ACH-000281"	1298218	71748056	0.345644485911024
"SIDM00571"	"ACH-000108"	1298219	71748056	1.29165478710762
"SIDM00550"	"ACH-002264"	1298222	71748056	-0.674761784390569
"SIDM00300"	"ACH-002156"	1298223	71748056	3.48641678159755
"SIDM00341"	"ACH-000176"	1298226	71748056	2.88325694882192
"SIDM00658"	"ACH-000852"	1298347	71748056	4.82240394430696
"SIDM00750"	"ACH-000869"	1298348	71748056	0.368697862641688
"SIDM00792"	"ACH-002170"	1298349	71748056	1.08684160907263
"SIDM00754"	"ACH-000379"	1298350	71748056	5.00227051996085
"SIDM00703"	"ACH-000929"	1298351	71748056	1.08831570810673
"SIDM00700"	"ACH-001363"	1298352	71748056	-0.141958915749274
"SIDM00926"	"ACH-000924"	1298353	71748056	3.08741133062349
"SIDM00723"	"ACH-000186"	1298356	71748056	2.47457130787184
"SIDM00570"	"ACH-000674"	1298357	71748056	3.82868122785809
"SIDM00568"	"ACH-000247"	1298358	71748056	4.28251953914576
"SIDM00478"	"ACH-000544"	1298359	71748056	3.36769534911085
"SIDM00566"	"ACH-001625"	1298362	71748056	1.68876366797758
"SIDM00425"	"ACH-000663"	1298365	71748056	0.696864031462457
"SIDM01139"	"ACH-000042"	1298475	71748056	1.46177744910031
"SIDM01137"	"ACH-000235"	1298476	71748056	1.48885518399917
"SIDM00455"	"ACH-000599"	1298526	71748056	0.143102915282688
"SIDM00044"	"ACH-002295"	1298529	71748056	3.3240016456595
"SIDM00043"	"ACH-002297"	1298531	71748056	-0.181550537429218
"SIDM00042"	"ACH-002186"	1298533	71748056	1.69596092193087
"SIDM00360"	"ACH-000347"	1298534	71748056	2.89508586458513
"SIDM00356"	"ACH-000482"	1298537	71748056	1.36030755761398
"SIDM00354"	"ACH-000442"	1298538	71748056	1.78377171769939
"SIDM00353"	"ACH-000505"	1298539	71748056	0.494640221128866
"SIDM00350"	"ACH-001641"	1299050	71748056	4.70773362859046
"SIDM00399"	"ACH-002315"	1299052	71748056	1.87043828703128
"SIDM00375"	"ACH-002305"	1299059	71748056	1.93376307807467
"SIDM00041"	"ACH-002306"	1299061	71748056	1.17322332667776
"SIDM01156"	"ACH-000890"	1299062	71748056	0.263569428944479
"SIDM00322"	"ACH-000561"	1299064	71748056	4.71613403896916
"SIDM00040"	"ACH-002202"	1299069	71748056	2.44362264308887
"SIDM01170"	"ACH-000048"	1299070	71748056	-0.676892986500951
"SIDM01077"	"ACH-000115"	1299075	71748056	-1.42502419774446
"SIDM00976"	"ACH-002205"	1299078	71748056	1.34351042975686
"SIDM00974"	"ACH-002207"	1299080	71748056	0.284625678562253
"SIDM00973"	"ACH-000827"	1299081	71748056	4.9057386779775
"SIDM01058"	"ACH-000073"	1303897	71748056	0.969785597320059
"SIDM00879"	"ACH-000349"	1303900	71748056	0.666705111283469
"SIDM01071"	"ACH-000515"	1303901	71748056	-0.246959231442349
"SIDM01261"	"ACH-002208"	1303911	71748056	2.60045070259109
"SIDM00176"	"ACH-002094"	1303912	71748056	2.3205327247608
"SIDM00507"	"ACH-001490"	1322213	71748056	-0.603595805335561
"SIDM00668"	"ACH-002245"	1322218	71748056	-1.09439877198531
"SIDM00045"	"ACH-002141"	1322224	71748056	0.681849961534463
"SIDM00428"	"ACH-000294"	1323913	71748056	0.204293116553644
"SIDM01036"	"ACH-000653"	1327766	71748056	-0.651306407408731
"SIDM00689"	"ACH-000151"	1327768	71748056	-0.788696456980555
"SIDM00688"	"ACH-002253"	1327769	71748056	-0.949889162936327
"SIDM01015"	"ACH-000326"	1327771	71748056	1.34515165542669
"SIDM01006"	"ACH-000193"	1327775	71748056	-0.216162575655315
"SIDM01004"	"ACH-000983"	1330931	71748056	-0.362567926532884
"SIDM01034"	"ACH-001106"	1330933	71748056	-0.0166351085640644
"SIDM00313"	"ACH-000702"	1330935	71748056	3.50844629379901
"SIDM00631"	"ACH-001358"	1330941	71748056	0.549711912525729
"SIDM00338"	"ACH-000439"	1330942	71748056	1.95290174656655
"SIDM00437"	"ACH-000362"	1330947	71748056	-0.685224706954826
"SIDM00434"	"ACH-000745"	1330950	71748056	-1.51315243083385
"SIDM01217"	"ACH-002276"	1330960	71748056	-0.389201482944169
"SIDM00766"	"ACH-000586"	1330972	71748056	2.05983664228329
"SIDM01201"	"ACH-002289"	1330981	71748056	-0.892503780996138
"SIDM00443"	"ACH-000287"	1330982	71748056	-0.0574170809962924
"SIDM00461"	"ACH-000065"	1330983	71748056	-0.522803273023773
"SIDM00460"	"ACH-000124"	1330984	71748056	-0.432680880351422
"SIDM00458"	"ACH-000751"	1330985	71748056	-0.42494293891396
"SIDM00362"	"ACH-002293"	1330987	71748056	-0.276229420481359
"SIDM00450"	"ACH-000218"	1330991	71748056	0.358147096092378
"SIDM00448"	"ACH-001638"	1330995	71748056	1.98992593705921
"SIDM00415"	"ACH-001639"	1331025	71748056	3.3443149216481
"SIDM00400"	"ACH-002392;ACH-002303"	1331030	71748056	-0.58357804157221
"SIDM00374"	"ACH-002062"	1331032	71748056	0.121239695063906
"SIDM00389"	"ACH-000271"	1331033	71748056	-0.584091304000504
"SIDM00405"	"ACH-000365"	1331035	71748056	0.576984826067634
"SIDM00406"	"ACH-000660"	1331036	71748056	-0.74292489882548
"SIDM00407"	"ACH-000611"	1331037	71748056	-0.95540506638553
"SIDM00423"	"ACH-000656"	1331038	71748056	-1.89409205507138
"SIDM00422"	"ACH-001203"	1331039	71748056	-0.168141945621931
"SIDM00421"	"ACH-000226"	1331040	71748056	-1.16672909325213
"SIDM00323"	"ACH-002313"	1331045	71748056	1.18067337388424
"SIDM00416"	"ACH-001703"	1331048	71748056	0.975615850146985
"SIDM01102"	"ACH-002316"	1331049	71748056	-0.620917385520113
"SIDM00413"	"ACH-000534"	1331050	71748056	1.58387988850896
"SIDM00969"	"ACH-001063"	1479987	71748056	2.15339143652202
"SIDM00968"	"ACH-002140"	1479988	71748056	0.175252670998827
"SIDM00305"	"ACH-000132"	1479995	71748056	1.36240250269509
"SIDM00304"	"ACH-002146"	1480358	71748056	2.03156576427756
"SIDM00474"	"ACH-000688"	1480360	71748056	0.0777213096898112
"SIDM00476"	"ACH-001373"	1480361	71748056	1.12097150772667
"SIDM00475"	"ACH-000091"	1480362	71748056	0.268897444993814
"SIDM00967"	"ACH-002181"	1480364	71748056	3.32525944817027
"SIDM00966"	"ACH-002182"	1480367	71748056	1.44958011060681
"SIDM00238"	"ACH-000947"	1480371	71748056	1.24402012999446
"SIDM00472"	"ACH-001630"	1480372	71748056	2.03120747686947
"SIDM00815"	"ACH-001418"	1480374	71748056	3.57068501942698
"SIDM01041"	"ACH-001500"	1503361	71748056	0.947169521370964
"SIDM00445"	"ACH-002292"	1503362	71748056	0.164379797453537
"SIDM00444"	"ACH-001368"	1503363	71748056	-0.971541513195878
"SIDM00483"	"ACH-001654"	1503365	71748056	-0.433444756397771
"SIDM00539"	"ACH-001496"	1503366	71748056	-0.373345727367176
"SIDM00538"	"ACH-001497"	1503367	71748056	0.0366577005387431
"SIDM00530"	"ACH-001544"	1503368	71748056	-0.97015261268832
"SIDM00048"	"ACH-002101"	1503369	71748056	0.627897225268671
"SIDM00047"	"ACH-002102"	1503370	71748056	1.02956450312317
"SIDM00250"	"ACH-000917"	1503371	71748056	4.38245141591412
"SIDM00232"	"ACH-002168"	1509074	71748056	2.15742609270317
"SIDM00819"	"ACH-002189"	1524414	71748056	1.92381655725858
"SIDM00818"	"ACH-002190"	1524415	71748056	0.00481906222925254
"SIDM00817"	"ACH-002191"	1524416	71748056	-0.325178440486964
"SIDM00820"	"ACH-002188"	1524417	71748056	1.66093206566724
"SIDM00821"	"ACH-002187"	1524418	71748056	0.0588030064909069
"SIDM00816"	"ACH-002192"	1524419	71748056	-0.278114929415694
"SIDM00608"	"ACH-000714"	1659817	71748056	-0.266921636849977
"SIDM00217"	"ACH-000999"	1659823	71748056	0.892469660852862
"SIDM00216"	"ACH-000989"	1659928	71748056	1.34705758041466
"SIDM00214"	"ACH-000955"	1660034	71748056	3.02950647289131
"SIDM00194"	"ACH-000532"	1660035	71748056	0.384369965107562
"SIDM00193"	"ACH-000991"	1660036	71748056	2.27948509776752
"SIDM00498"	"ACH-000970"	1674021	71748056	2.45833313015696
"SIDM01132"	"ACH-001711"	683667	9908783	5.34487605143607
"SIDM00848"	"ACH-000052"	684052	9908783	4.28824899593279
"SIDM00263"	"ACH-002106"	684057	9908783	4.77993299631974
"SIDM00269"	"ACH-002108"	684059	9908783	3.57145933484849
"SIDM01111"	"ACH-000087"	684072	9908783	4.91397455058428
"SIDM00909"	"ACH-000644"	687448	9908783	5.87264719748544
"SIDM00807"	"ACH-000905"	687452	9908783	5.19356526622153
"SIDM01085"	"ACH-000242"	687455	9908783	5.9075505073758
"SIDM01160"	"ACH-000384"	687457	9908783	5.75507967790095
"SIDM01190"	"ACH-000720"	687459	9908783	5.42843765983534
"SIDM00889"	"ACH-001333"	687505	9908783	4.94164481922593
"SIDM00905"	"ACH-001334"	687506	9908783	4.4330959717647
"SIDM00627"	"ACH-001359"	687514	9908783	5.59179394479056
"SIDM00982"	"ACH-000323"	687561	9908783	5.14789918540489
"SIDM00998"	"ACH-000137"	687562	9908783	5.06344937846592
"SIDM00799"	"ACH-000558"	687563	9908783	5.16175625752293
"SIDM00581"	"ACH-000738"	687568	9908783	5.05636938705985
"SIDM01171"	"ACH-000571"	687586	9908783	5.12903290325341
"SIDM01193"	"ACH-000040"	687588	9908783	4.80499710742135
"SIDM01189"	"ACH-000075"	687590	9908783	4.31758136912583
"SIDM00315"	"ACH-000570"	687592	9908783	5.26235515825283
"SIDM00924"	"ACH-000867"	687596	9908783	5.90525566495077
"SIDM01120"	"ACH-002174"	687600	9908783	5.6167362354837
"SIDM00922"	"ACH-000392"	687777	9908783	6.04377738303173
"SIDM00512"	"ACH-000662"	687780	9908783	5.57332243717483
"SIDM00548"	"ACH-000769"	687787	9908783	5.49649031491667
"SIDM00734"	"ACH-000589"	687794	9908783	5.56202896524353
"SIDM00747"	"ACH-000744"	687798	9908783	5.75765129199387
"SIDM00746"	"ACH-000766"	687799	9908783	4.73558308577544
"SIDM00745"	"ACH-000035"	687800	9908783	5.44421712814091
"SIDM00737"	"ACH-001362"	687804	9908783	5.54893750679032
"SIDM00769"	"ACH-000733"	687807	9908783	6.7314431954474
"SIDM00716"	"ACH-000481"	687815	9908783	5.83364088341189
"SIDM00729"	"ACH-000447"	687816	9908783	6.25993014417972
"SIDM00727"	"ACH-000951"	687819	9908783	5.34109701476542
"SIDM00726"	"ACH-000875"	687820	9908783	3.67397757980008
"SIDM00724"	"ACH-000121"	687821	9908783	5.34066406753466
"SIDM01122"	"ACH-000853"	687829	9908783	4.93750884651371
"SIDM00509"	"ACH-000187"	687980	9908783	4.24441452795667
"SIDM00865"	"ACH-000530"	687983	9908783	5.23424784825887
"SIDM00522"	"ACH-000749"	687985	9908783	5.67475900286942
"SIDM00654"	"ACH-000866"	687995	9908783	5.109848419386
"SIDM00653"	"ACH-000514"	687997	9908783	6.08866970330986
"SIDM00741"	"ACH-000431"	688006	9908783	5.49224646451176
"SIDM00767"	"ACH-001136"	688007	9908783	5.62891339699633
"SIDM00735"	"ACH-000298"	688011	9908783	5.08433652845093
"SIDM00706"	"ACH-000290"	688013	9908783	5.83890431088483
"SIDM00699"	"ACH-001138"	688014	9908783	5.43540066141234
"SIDM00733"	"ACH-000525"	688015	9908783	4.93151792395467
"SIDM00719"	"ACH-001364"	688021	9908783	6.46734110943775
"SIDM00965"	"ACH-000800"	688023	9908783	5.0429953267321
"SIDM01128"	"ACH-000767"	688025	9908783	5.6388384401194
"SIDM01126"	"ACH-001599"	688026	9908783	4.41039864633373
"SIDM01121"	"ACH-000358"	688027	9908783	5.58675391640055
"SIDM01131"	"ACH-000355"	688031	9908783	5.21533493282153
"SIDM00713"	"ACH-000153"	688058	9908783	5.97545051773933
"SIDM01100"	"ACH-000366"	688086	9908783	5.93996739562273
"SIDM01099"	"ACH-000341"	688087	9908783	5.35276721025296
"SIDM01179"	"ACH-001702"	688121	9908783	5.3672521221436
"SIDM00293"	"ACH-002052"	713878	9908783	5.60864007776259
"SIDM00368"	"ACH-000670"	713880	9908783	5.03103333620909
"SIDM00365"	"ACH-002196"	713885	9908783	5.52200861216426
"SIDM00294"	"ACH-001549"	713899	9908783	5.38537780992351
"SIDM01098"	"ACH-000149"	717431	9908783	5.32327500326658
"SIDM00715"	"ACH-000521"	722045	9908783	5.5353793935975
"SIDM00702"	"ACH-000311"	722046	9908783	5.511319909875
"SIDM00739"	"ACH-000675"	722058	9908783	5.63423408180514
"SIDM01124"	"ACH-000945"	722066	9908783	6.07068679424704
"SIDM01184"	"ACH-000018"	724812	9908783	5.35645306262952
"SIDM01101"	"ACH-000260"	724828	9908783	6.00412562434956
"SIDM00649"	"ACH-000510"	724831	9908783	6.03121551866799
"SIDM00708"	"ACH-000841"	724834	9908783	5.61831542403143
"SIDM01182"	"ACH-000522"	724838	9908783	4.73049921834665
"SIDM01174"	"ACH-001402"	724839	9908783	5.9200758551695
"SIDM01119"	"ACH-000775"	724855	9908783	6.398005087681
"SIDM00921"	"ACH-000264"	724859	9908783	5.14582950429266
"SIDM00547"	"ACH-000438"	724863	9908783	6.32406665606609
"SIDM00645"	"ACH-000666"	724866	9908783	6.29073509000866
"SIDM00771"	"ACH-000496"	724868	9908783	4.91646703236359
"SIDM00669"	"ACH-000094"	724869	9908783	6.24096754392376
"SIDM00505"	"ACH-000601"	724870	9908783	5.83193162093994
"SIDM01078"	"ACH-000790"	724872	9908783	5.15023620565167
"SIDM00756"	"ACH-000886"	724873	9908783	5.51986825157651
"SIDM00728"	"ACH-000718"	724874	9908783	4.207678710883
"SIDM01163"	"ACH-000677"	724878	9908783	5.67937477739788
"SIDM00872"	"ACH-000859"	749709	9908783	4.85555457296776
"SIDM00885"	"ACH-000111"	749711	9908783	4.49018693368894
"SIDM00884"	"ACH-000699"	749712	9908783	5.832840917733
"SIDM00877"	"ACH-000196"	749713	9908783	3.97867998247672
"SIDM00874"	"ACH-000223"	749714	9908783	4.71590175309554
"SIDM00774"	"ACH-000691"	749715	9908783	4.51983661000196
"SIDM00772"	"ACH-000755"	749716	9908783	6.38873426033521
"SIDM00675"	"ACH-000276"	749717	9908783	4.00661097072022
"SIDM00172"	"ACH-002212"	753531	9908783	5.39388557442767
"SIDM00174"	"ACH-002213"	753532	9908783	6.15553814019875
"SIDM00191"	"ACH-002090"	753533	9908783	5.22543447193752
"SIDM00990"	"ACH-000603"	753534	9908783	5.88498794661445
"SIDM00986"	"ACH-000548"	753535	9908783	5.39784261881087
"SIDM00489"	"ACH-002043"	753538	9908783	5.21941067918251
"SIDM00961"	"ACH-000210"	753539	9908783	5.46814372559098
"SIDM00939"	"ACH-000826"	753540	9908783	5.44642126884435
"SIDM00942"	"ACH-000518"	753541	9908783	5.43647697754985
"SIDM00175"	"ACH-002096"	753545	9908783	5.07412378904973
"SIDM00190"	"ACH-002097"	753546	9908783	5.86123085111222
"SIDM00953"	"ACH-001049"	753547	9908783	5.67613366692046
"SIDM00951"	"ACH-002222"	753548	9908783	4.05694859748497
"SIDM00207"	"ACH-002230"	753549	9908783	4.60211545916177
"SIDM00970"	"ACH-002235"	753552	9908783	5.67510963865867
"SIDM00486"	"ACH-000563"	753554	9908783	5.70364182546231
"SIDM00278"	"ACH-000305"	753555	9908783	5.06717937014081
"SIDM01044"	"ACH-000585"	753556	9908783	4.95171198830337
"SIDM00188"	"ACH-002139"	753558	9908783	4.96030116115502
"SIDM00052"	"ACH-002243"	753559	9908783	4.43801985595416
"SIDM00591"	"ACH-002045"	753561	9908783	5.17261082463036
"SIDM00590"	"ACH-000472"	753562	9908783	4.77121450207678
"SIDM00632"	"ACH-002247"	753563	9908783	4.86976335596057
"SIDM00223"	"ACH-002144"	753564	9908783	5.61977920977294
"SIDM00230"	"ACH-002145"	753565	9908783	3.96482890715074
"SIDM00693"	"ACH-000396"	753566	9908783	5.49158723734089
"SIDM00606"	"ACH-000858"	753569	9908783	6.19636411557273
"SIDM00603"	"ACH-002260"	753570	9908783	5.71393644870188
"SIDM00301"	"ACH-000265"	753572	9908783	3.72635623358178
"SIDM01032"	"ACH-000823"	753573	9908783	5.30023543525841
"SIDM01028"	"ACH-000809"	753574	9908783	5.38396389847903
"SIDM01025"	"ACH-000637"	753575	9908783	5.04288894663688
"SIDM01024"	"ACH-000784"	753576	9908783	5.14762442413009
"SIDM00187"	"ACH-002150"	753577	9908783	5.59314587882779
"SIDM00186"	"ACH-002151"	753578	9908783	4.37077299283182
"SIDM00185"	"ACH-002152"	753579	9908783	5.9442862252906
"SIDM00184"	"ACH-002153"	753581	9908783	5.20396799415182
"SIDM00183"	"ACH-002154"	753582	9908783	5.88926412382447
"SIDM00182"	"ACH-002265"	753583	9908783	5.91107582567045
"SIDM00181"	"ACH-002266"	753584	9908783	5.21511965045264
"SIDM00180"	"ACH-002155"	753585	9908783	4.74080526403182
"SIDM00345"	"ACH-000627"	753586	9908783	5.12805222184193
"SIDM00296"	"ACH-002051"	753588	9908783	6.14949151990786
"SIDM00292"	"ACH-002077"	753589	9908783	6.06650409080655
"SIDM00339"	"ACH-000787"	753592	9908783	5.17276804107176
"SIDM00245"	"ACH-001958"	753594	9908783	5.27038390932957
"SIDM00053"	"ACH-002164"	753595	9908783	5.21872804762871
"SIDM00516"	"ACH-002166"	753596	9908783	5.61913390436677
"SIDM00648"	"ACH-002169"	753599	9908783	5.77617092347861
"SIDM00751"	"ACH-000892"	753600	9908783	5.37741986872496
"SIDM00493"	"ACH-001075"	753604	9908783	5.59043530457481
"SIDM00927"	"ACH-000871"	753605	9908783	5.18512062256787
"SIDM01133"	"ACH-002177"	753607	9908783	5.33055494847772
"SIDM00237"	"ACH-000030"	753608	9908783	5.38327518846196
"SIDM00367"	"ACH-002197"	753610	9908783	5.10852167324402
"SIDM00391"	"ACH-000363"	753612	9908783	4.94352032353118
"SIDM00249"	"ACH-000353"	753614	9908783	4.03198704156604
"SIDM00417"	"ACH-000626"	753615	9908783	5.56997619983209
"SIDM01229"	"ACH-002217"	753616	9908783	5.53277922175831
"SIDM01009"	"ACH-000259"	753618	9908783	4.99286895872659
"SIDM00395"	"ACH-000099"	753620	9908783	5.37816909157922
"SIDM00369"	"ACH-000647"	753621	9908783	5.67751132662073
"SIDM00349"	"ACH-000318"	753622	9908783	5.38403588415347
"SIDM00326"	"ACH-000452"	753623	9908783	4.0973198889795
"SIDM00934"	"ACH-000354"	753624	9908783	4.8313350836302
"SIDM00105"	"ACH-000001"	905933	9908783	3.62469658335758
"SIDM00088"	"ACH-000090"	905934	9908783	4.73448294397549
"SIDM00120"	"ACH-000979"	905935	9908783	5.29146486616867
"SIDM00783"	"ACH-000971"	905936	9908783	5.21074845645003
"SIDM00789"	"ACH-000997"	905937	9908783	5.74669684318817
"SIDM00829"	"ACH-000002"	905938	9908783	3.88503737475737
"SIDM00136"	"ACH-000552"	905939	9908783	5.69713689443262
"SIDM00791"	"ACH-000551"	905940	9908783	5.28501856804396
"SIDM00139"	"ACH-000367"	905941	9908783	5.58066106731597
"SIDM00138"	"ACH-000900"	905942	9908783	5.13241162429112
"SIDM00144"	"ACH-000463"	905943	9908783	5.33509021168139
"SIDM00116"	"ACH-000343"	905944	9908783	5.12751629827039
"SIDM00097"	"ACH-000147"	905945	9908783	6.20887438234662
"SIDM00148"	"ACH-000019"	905946	9908783	4.79734009219118
"SIDM00125"	"ACH-000649"	905947	9908783	4.5980525750473
"SIDM00124"	"ACH-000555"	905948	9908783	7.11522759667926
"SIDM00903"	"ACH-000681"	905949	9908783	5.78468842089915
"SIDM00123"	"ACH-000046"	905950	9908783	5.05995534753504
"SIDM00122"	"ACH-000288"	905951	9908783	4.63816190166897
"SIDM00121"	"ACH-001738"	905952	9908783	3.46724188681875
"SIDM00081"	"ACH-000615"	905954	9908783	5.25491629181229
"SIDM00082"	"ACH-001190"	905955	9908783	5.04091980949475
"SIDM00080"	"ACH-000730"	905956	9908783	5.93989281483396
"SIDM00135"	"ACH-000148"	905957	9908783	3.47876537361112
"SIDM00145"	"ACH-001127"	905958	9908783	3.69550581121977
"SIDM00079"	"ACH-000811"	905959	9908783	5.97218224614155
"SIDM00146"	"ACH-000768"	905960	9908783	4.79891850357066
"SIDM00826"	"ACH-001039"	905961	9908783	5.27031472412175
"SIDM00841"	"ACH-000651"	905962	9908783	5.43528831422851
