"Cell"	"Cell_BROAD"	"Cell_COSMIC"	"Drug"	"LN_IC50"
"SIDM00120"	"ACH-000979"	905935	11624601	6.2029631000799
"SIDM00783"	"ACH-000971"	905936	11624601	4.96418636580528
"SIDM00789"	"ACH-000997"	905937	11624601	4.81111475312571
"SIDM00829"	"ACH-000002"	905938	11624601	4.78740718086269
"SIDM00136"	"ACH-000552"	905939	11624601	6.24926063482771
"SIDM00791"	"ACH-000551"	905940	11624601	5.34593794129338
"SIDM00139"	"ACH-000367"	905941	11624601	7.86679356774947
"SIDM00138"	"ACH-000900"	905942	11624601	5.17695193617905
"SIDM00144"	"ACH-000463"	905943	11624601	4.34360388704524
"SIDM00116"	"ACH-000343"	905944	11624601	5.34156824347438
"SIDM00097"	"ACH-000147"	905945	11624601	4.98819484871573
"SIDM00148"	"ACH-000019"	905946	11624601	6.00304566110244
"SIDM00125"	"ACH-000649"	905947	11624601	4.62709925592415
"SIDM00124"	"ACH-000555"	905948	11624601	3.97994593909984
"SIDM00903"	"ACH-000681"	905949	11624601	5.06269634557991
"SIDM00123"	"ACH-000046"	905950	11624601	5.54522391262368
"SIDM00122"	"ACH-000288"	905951	11624601	5.47347359845009
"SIDM00121"	"ACH-001738"	905952	11624601	3.67140144941691
"SIDM00081"	"ACH-000615"	905954	11624601	5.71625943110596
"SIDM00082"	"ACH-001190"	905955	11624601	4.93561986953219
"SIDM00080"	"ACH-000730"	905956	11624601	4.84109581344811
"SIDM00135"	"ACH-000148"	905957	11624601	5.35476272481127
"SIDM00145"	"ACH-001127"	905958	11624601	4.19440176469718
"SIDM00079"	"ACH-000811"	905959	11624601	6.80652484768004
"SIDM00146"	"ACH-000768"	905960	11624601	4.80038380201621
"SIDM00826"	"ACH-001039"	905961	11624601	4.42537949588777
"SIDM00841"	"ACH-000651"	905962	11624601	6.12396392292393
"SIDM00941"	"ACH-000433"	905963	11624601	5.104540452328
"SIDM00087"	"ACH-000817"	905964	11624601	4.64091903158457
"SIDM00096"	"ACH-000338;ACH-000338"	905965	11624601	4.29680130899904
"SIDM00117"	"ACH-000837"	905967	11624601	6.0584902123719
"SIDM00151"	"ACH-000966"	905968	11624601	5.13826068658325
"SIDM00091"	"ACH-001151"	905969	11624601	6.42599253432302
"SIDM00119"	"ACH-000706"	905970	11624601	5.73164522163764
"SIDM00118"	"ACH-001081"	905971	11624601	4.85757768875922
"SIDM00133"	"ACH-000861"	905972	11624601	5.31962107588055
"SIDM00134"	"ACH-000825"	905973	11624601	5.46853180891856
"SIDM00149"	"ACH-000750"	905974	11624601	5.41070116757568
"SIDM00107"	"ACH-000425"	905976	11624601	5.774890680776
"SIDM00108"	"ACH-000579"	905977	11624601	5.72211689376049
"SIDM00086"	"ACH-002195"	905978	11624601	4.743783105899
"SIDM00094"	"ACH-002199"	905979	11624601	5.70726075904409
"SIDM00113"	"ACH-001208"	905980	11624601	8.35690298696753
"SIDM00112"	"ACH-000428"	905981	11624601	3.40648885706357
"SIDM00095"	"ACH-000504"	905982	11624601	4.00735981577308
"SIDM00111"	"ACH-000232"	905983	11624601	5.0292377378724
"SIDM00083"	"ACH-000273"	905984	11624601	4.64426324326831
"SIDM00084"	"ACH-000376"	905985	11624601	4.77607980970051
"SIDM00085"	"ACH-000655"	905986	11624601	5.50239566327255
"SIDM00150"	"ACH-000969"	905989	11624601	5.34586740145014
"SIDM00092"	"ACH-000617"	905990	11624601	5.54469442820891
"SIDM00090"	"ACH-000696"	905991	11624601	4.9916085452273
"SIDM00132"	"ACH-000535"	906693	11624601	5.29260613958658
"SIDM00984"	"ACH-001452"	906695	11624601	4.55932021728229
"SIDM00987"	"ACH-000191"	906696	11624601	5.11662877457067
"SIDM00490"	"ACH-001016"	906746	11624601	5.61368617607225
"SIDM01245"	"ACH-002216"	906763	11624601	4.75443591571793
"SIDM00900"	"ACH-002210"	906765	11624601	4.86350113916946
"SIDM00850"	"ACH-000880"	906790	11624601	5.0732251996394
"SIDM00494"	"ACH-000528"	906791	11624601	5.51330593718418
"SIDM00797"	"ACH-000788"	906792	11624601	5.04085082606403
"SIDM00795"	"ACH-000219"	906793	11624601	5.03722407766206
"SIDM00796"	"ACH-000740"	906794	11624601	3.87214255410907
"SIDM00997"	"ACH-001306"	906795	11624601	6.43577697731179
"SIDM00983"	"ACH-000896"	906797	11624601	5.36515667898577
"SIDM00999"	"ACH-000973"	906798	11624601	5.15624587689029
"SIDM01076"	"ACH-000070"	906800	11624601	4.24496423322889
"SIDM00893"	"ACH-000536"	906801	11624601	5.26708773778928
"SIDM00210"	"ACH-000657"	906804	11624601	4.84510445609069
"SIDM00513"	"ACH-000161"	906805	11624601	6.29949160831293
"SIDM00952"	"ACH-002220"	906807	11624601	4.42232525519958
"SIDM00506"	"ACH-000508"	906808	11624601	5.17831706280218
"SIDM00954"	"ACH-001820"	906812	11624601	5.61790672078033
"SIDM00515"	"ACH-000401"	906813	11624601	3.89716301769381
"SIDM00140"	"ACH-000968"	906814	11624601	5.06593818561178
"SIDM00956"	"ACH-000717"	906817	11624601	6.49346791783003
"SIDM00284"	"ACH-000805"	906818	11624601	6.16095527573642
"SIDM00910"	"ACH-000120"	906820	11624601	5.250880021198
"SIDM00130"	"ACH-000138"	906821	11624601	6.07208421074217
"SIDM00923"	"ACH-001336"	906824	11624601	5.01106969091843
"SIDM00919"	"ACH-000713"	906825	11624601	4.31939191379677
"SIDM00940"	"ACH-000212"	906826	11624601	7.09944632682214
"SIDM00930"	"ACH-001715"	906827	11624601	5.92350339346046
"SIDM00931"	"ACH-000174"	906828	11624601	5.18043100728156
"SIDM00890"	"ACH-000580"	906830	11624601	6.17873474095847
"SIDM00845"	"ACH-000786"	906831	11624601	4.46121083807826
"SIDM00886"	"ACH-000334"	906832	11624601	5.27896925331904
"SIDM00887"	"ACH-000211"	906833	11624601	4.62115315374745
"SIDM00888"	"ACH-000055"	906834	11624601	4.61506203457161
"SIDM00867"	"ACH-000863"	906835	11624601	7.10780948038808
"SIDM00949"	"ACH-000233"	906836	11624601	3.15703934848013
"SIDM00831"	"ACH-000207"	906837	11624601	4.57007083943863
"SIDM00948"	"ACH-002232"	906838	11624601	4.49644746617521
"SIDM00947"	"ACH-000244"	906839	11624601	5.46272838764133
"SIDM00281"	"ACH-002100"	906841	11624601	4.05416763402582
"SIDM00981"	"ACH-000056"	906842	11624601	3.25078283198603
"SIDM00864"	"ACH-001341"	906843	11624601	4.84952063382627
"SIDM01001"	"ACH-000258"	906844	11624601	4.32003113941371
"SIDM00863"	"ACH-001064"	906846	11624601	5.08979982757693
"SIDM00793"	"ACH-002236"	906847	11624601	5.10448551413982
"SIDM00280"	"ACH-000560"	906848	11624601	4.74734188610361
"SIDM00279"	"ACH-000225"	906849	11624601	4.8772637262707
"SIDM01056"	"ACH-000330"	906851	11624601	5.8535690265836
"SIDM01051"	"ACH-000936"	906852	11624601	4.44458766254942
"SIDM01047"	"ACH-000295"	906855	11624601	4.78479374293597
"SIDM00277"	"ACH-000198"	906856	11624601	4.1388805429538
"SIDM00276"	"ACH-002237"	906861	11624601	5.36603577659862
"SIDM01042"	"ACH-001065"	906862	11624601	4.2221231512727
"SIDM00860"	"ACH-000846"	906863	11624601	4.88605203598032
"SIDM00213"	"ACH-000903"	906864	11624601	5.22632609478108
"SIDM00857"	"ACH-000572"	906865	11624601	5.59532619826949
"SIDM01055"	"ACH-000098"	906868	11624601	5.72064652532424
"SIDM00274"	"ACH-000047"	906869	11624601	6.4519724553016
"SIDM01057"	"ACH-000081"	906870	11624601	5.01112795554281
"SIDM00273"	"ACH-000756"	906871	11624601	4.82853218276392
"SIDM00227"	"ACH-001344"	906872	11624601	6.22975530493999
"SIDM00544"	"ACH-001716"	906875	11624601	5.37692160654419
"SIDM01259"	"ACH-002238"	906877	11624601	5.74006820691671
"SIDM00853"	"ACH-000835"	906999	11624601	5.19918751068821
"SIDM01043"	"ACH-000913"	907000	11624601	4.60058025525114
"SIDM00852"	"ACH-000389"	907042	11624601	3.9768334547742
"SIDM01251"	"ACH-002240"	907043	11624601	3.87268087191323
"SIDM01073"	"ACH-002242"	907044	11624601	4.96923411867747
"SIDM00878"	"ACH-000930"	907046	11624601	4.51844299898132
"SIDM00875"	"ACH-000624"	907047	11624601	4.86718820052506
"SIDM00673"	"ACH-000668"	907048	11624601	4.25710467518816
"SIDM00596"	"ACH-001517"	907051	11624601	5.62883259257071
"SIDM00594"	"ACH-000004"	907053	11624601	3.19960613058387
"SIDM00290"	"ACH-000847"	907055	11624601	5.04770882794838
"SIDM00671"	"ACH-000061"	907056	11624601	5.64012034458715
"SIDM00064"	"ACH-001089"	907057	11624601	5.57777323559868
"SIDM00291"	"ACH-002040"	907058	11624601	5.88694598821142
"SIDM00806"	"ACH-000613"	907060	11624601	4.52647540492454
"SIDM00589"	"ACH-000778"	907061	11624601	5.4231675179646
"SIDM00588"	"ACH-000546"	907062	11624601	5.12493893680597
"SIDM00828"	"ACH-000054"	907064	11624601	5.99034230218852
"SIDM00676"	"ACH-000547"	907065	11624601	5.63039863813707
"SIDM00678"	"ACH-000724"	907066	11624601	6.3190861517455
"SIDM00695"	"ACH-000322"	907067	11624601	4.0299846070495
"SIDM00679"	"ACH-001525"	907068	11624601	4.75291496341221
"SIDM00587"	"ACH-000976"	907069	11624601	5.62321501910474
"SIDM00585"	"ACH-000480"	907071	11624601	5.59428348116387
"SIDM00599"	"ACH-001526"	907072	11624601	5.19293456564834
"SIDM00694"	"ACH-000538"	907073	11624601	3.76053233493701
"SIDM01060"	"ACH-000882"	907169	11624601	5.43720826642697
"SIDM01206"	"ACH-002248"	907170	11624601	4.39169799317328
"SIDM01059"	"ACH-000915"	907171	11624601	4.47117437168572
"SIDM00225"	"ACH-002143"	907172	11624601	5.64534516754676
"SIDM00224"	"ACH-000569"	907173	11624601	6.19443073777469
"SIDM01039"	"ACH-001529"	907175	11624601	3.60829364770837
"SIDM01218"	"ACH-001530"	907176	11624601	5.05827280325096
"SIDM00808"	"ACH-002252"	907268	11624601	4.88285863907324
"SIDM01013"	"ACH-000106"	907269	11624601	3.80255156085135
"SIDM00613"	"ACH-000231"	907271	11624601	6.22568991331645
"SIDM01007"	"ACH-002256"	907272	11624601	4.36393011503975
"SIDM01010"	"ACH-000053"	907273	11624601	4.91420177393635
"SIDM01008"	"ACH-000315"	907274	11624601	5.38951214911212
"SIDM01005"	"ACH-000263"	907275	11624601	3.4260252772991
"SIDM00687"	"ACH-000793"	907276	11624601	6.97280299502326
"SIDM01003"	"ACH-000101"	907277	11624601	4.26603269265165
"SIDM00785"	"ACH-000386"	907278	11624601	4.29291274007579
"SIDM00612"	"ACH-002257"	907279	11624601	6.49559614236219
"SIDM01019"	"ACH-002258"	907280	11624601	4.59834157577575
"SIDM01020"	"ACH-000380"	907281	11624601	3.53268602277148
"SIDM00607"	"ACH-000622"	907282	11624601	4.87985442466736
"SIDM00533"	"ACH-000118"	907285	11624601	6.75295936537949
"SIDM00531"	"ACH-000213"	907286	11624601	4.62139528614347
"SIDM00541"	"ACH-000926"	907287	11624601	6.06315941062359
"SIDM00534"	"ACH-000986"	907289	11624601	4.11574931665934
"SIDM00535"	"ACH-001519"	907290	11624601	6.20996084956483
"SIDM00537"	"ACH-001345"	907291	11624601	5.2643118455261
"SIDM00523"	"ACH-000698"	907295	11624601	5.41479437733513
"SIDM00855"	"ACH-000375"	907298	11624601	4.78213688025444
"SIDM00856"	"ACH-000096"	907299	11624601	5.82738001349685
"SIDM00553"	"ACH-002262"	907300	11624601	4.69363158964223
"SIDM00308"	"ACH-000074"	907311	11624601	3.79752599751315
"SIDM01033"	"ACH-000486"	907312	11624601	5.2666431820814
"SIDM00555"	"ACH-000631"	907313	11624601	5.15542711596802
"SIDM00556"	"ACH-000227"	907314	11624601	6.05466258201605
"SIDM01031"	"ACH-000855"	907317	11624601	4.9502171554203
"SIDM01030"	"ACH-000693"	907318	11624601	3.82618297125235
"SIDM01029"	"ACH-000873"	907319	11624601	5.04001679998328
"SIDM01027"	"ACH-000865"	907320	11624601	5.80955301887473
"SIDM01026"	"ACH-000824"	907321	11624601	3.45455068246282
"SIDM00327"	"ACH-000754"	907322	11624601	4.52273002132252
"SIDM00329"	"ACH-000806"	907323	11624601	4.69400514443881
"SIDM00346"	"ACH-000301"	907783	11624601	4.05599093653641
"SIDM00297"	"ACH-002157"	907786	11624601	5.19744696753355
"SIDM00549"	"ACH-002267"	907787	11624601	4.65759726909546
"SIDM00683"	"ACH-000977"	907788	11624601	4.32542565037674
"SIDM00342"	"ACH-000104"	907789	11624601	5.16012995460113
"SIDM00839"	"ACH-000950"	907790	11624601	5.63934960707072
"SIDM00340"	"ACH-000204"	907791	11624601	4.50824846160582
"SIDM00776"	"ACH-000501"	907792	11624601	6.32659707404133
"SIDM00660"	"ACH-000985"	907794	11624601	5.62533002639056
"SIDM00677"	"ACH-000007"	907795	11624601	5.54051890981866
"SIDM01219"	"ACH-002158"	907796	11624601	6.08546212302453
"SIDM01246"	"ACH-002160"	908118	11624601	4.02124164554518
"SIDM00633"	"ACH-000759"	908120	11624601	7.15473725191875
"SIDM00528"	"ACH-000934"	908121	11624601	5.29833435485819
"SIDM00272"	"ACH-000910"	908122	11624601	5.16351934329735
"SIDM00628"	"ACH-000849"	908123	11624601	5.31168249079944
"SIDM00337"	"ACH-000450"	908124	11624601	4.3028495540717
"SIDM00336"	"ACH-000881"	908125	11624601	5.28167770820926
"SIDM00526"	"ACH-000072"	908126	11624601	5.14521434585342
"SIDM00625"	"ACH-000449"	908127	11624601	4.78458711463363
"SIDM00545"	"ACH-000987"	908128	11624601	6.09385713134502
"SIDM00335"	"ACH-000192"	908129	11624601	5.59591679396363
"SIDM00334"	"ACH-000879"	908130	11624601	5.57511334400891
"SIDM00525"	"ACH-000359"	908131	11624601	5.23181781797438
"SIDM00331"	"ACH-000020"	908132	11624601	3.55254001697559
"SIDM00376"	"ACH-000156"	908133	11624601	4.77272235874083
"SIDM00386"	"ACH-000391"	908134	11624601	5.31254176857699
"SIDM00387"	"ACH-000078"	908135	11624601	4.74810307161993
"SIDM00388"	"ACH-002272"	908136	11624601	4.32005850426432
"SIDM00271"	"ACH-000351"	908138	11624601	6.15135212999203
"SIDM00260"	"ACH-002161"	908139	11624601	5.60914687218331
"SIDM00441"	"ACH-002273"	908141	11624601	4.5633625213287
"SIDM00561"	"ACH-002274"	908142	11624601	4.03483437373485
"SIDM00438"	"ACH-002275"	908143	11624601	5.42940472091409
"SIDM00532"	"ACH-001125"	908144	11624601	5.40071910812339
"SIDM00504"	"ACH-001126"	908145	11624601	5.30108605497209
"SIDM00433"	"ACH-000795"	908146	11624601	4.21121789591489
"SIDM00431"	"ACH-000918"	908147	11624601	3.79201014669288
"SIDM01023"	"ACH-000006"	908148	11624601	4.69668875496576
"SIDM00623"	"ACH-002339"	908149	11624601	4.31962169849147
"SIDM00222"	"ACH-000319"	908150	11624601	5.08693280019781
"SIDM00562"	"ACH-002163"	908151	11624601	4.82566316657979
"SIDM00640"	"ACH-000335"	908152	11624601	4.69449504787865
"SIDM00657"	"ACH-000045"	908156	11624601	2.8540156291739
"SIDM00429"	"ACH-000938"	908158	11624601	3.90745727956589
"SIDM00641"	"ACH-000944"	908159	11624601	3.65713231657387
"SIDM00244"	"ACH-002083"	908440	11624601	4.99813100271804
"SIDM00655"	"ACH-001578"	908441	11624601	5.44094003441223
"SIDM00777"	"ACH-000360"	908442	11624601	5.77382217653647
"SIDM01130"	"ACH-000395"	908443	11624601	5.90499541322667
"SIDM01146"	"ACH-000932"	908444	11624601	5.21957638198822
"SIDM01144"	"ACH-000303"	908445	11624601	5.06382620139363
"SIDM01145"	"ACH-000581"	908446	11624601	3.47076120434564
"SIDM00577"	"ACH-001603"	908447	11624601	5.76074490619482
"SIDM00576"	"ACH-002290"	908448	11624601	5.04690442090586
"SIDM00575"	"ACH-000200"	908449	11624601	6.7772944034909
"SIDM00573"	"ACH-001606"	908450	11624601	5.04469582322368
"SIDM00580"	"ACH-000168"	908451	11624601	4.95499255512308
"SIDM00574"	"ACH-001605"	908452	11624601	3.72101570384529
"SIDM01203"	"ACH-002291"	908454	11624601	4.75991363816261
"SIDM00572"	"ACH-000911"	908455	11624601	5.60411386468764
"SIDM00778"	"ACH-000403"	908457	11624601	5.51284533677018
"SIDM00779"	"ACH-000491"	908458	11624601	5.59777231105703
"SIDM01127"	"ACH-000628"	908459	11624601	5.99894456848103
"SIDM00925"	"ACH-000638"	908460	11624601	7.76325826736929
"SIDM01147"	"ACH-000427"	908461	11624601	6.58592861519262
"SIDM00722"	"ACH-000092"	908462	11624601	6.17887779695052
"SIDM00755"	"ACH-000888"	908463	11624601	4.80859925810831
"SIDM00718"	"ACH-000860"	908465	11624601	6.46967904397983
"SIDM00651"	"ACH-000980"	908467	11624601	4.49475146790607
"SIDM00652"	"ACH-000780"	908468	11624601	4.55960300001079
"SIDM00697"	"ACH-000830"	908469	11624601	4.91987187027874
"SIDM00720"	"ACH-000648"	908470	11624601	7.39859061474327
"SIDM00748"	"ACH-000015"	908471	11624601	4.55908374289374
"SIDM00749"	"ACH-000916"	908472	11624601	4.83484174996663
"SIDM00743"	"ACH-000448"	908473	11624601	6.81361315052076
"SIDM00740"	"ACH-000747"	908474	11624601	5.25465976175742
"SIDM00738"	"ACH-000282"	908475	11624601	5.52052290436009
"SIDM00758"	"ACH-001137"	908476	11624601	5.37842022605821
"SIDM00710"	"ACH-000394"	908480	11624601	4.13885501048909
"SIDM00731"	"ACH-000399"	908481	11624601	5.77534748276676
"SIDM01129"	"ACH-000816"	908483	11624601	4.89048919251162
"SIDM01117"	"ACH-002176"	909194	11624601	3.15683423148665
"SIDM00567"	"ACH-000776"	909248	11624601	5.5544090463459
"SIDM00457"	"ACH-000024"	909249	11624601	3.32937062336387
"SIDM00239"	"ACH-000159"	909250	11624601	5.44722357961978
"SIDM00463"	"ACH-000372"	909251	11624601	4.54105609220988
"SIDM00364"	"ACH-002059"	909252	11624601	4.15771720350516
"SIDM00363"	"ACH-000770"	909253	11624601	5.07120289553004
"SIDM01140"	"ACH-001374"	909255	11624601	4.77642832618165
"SIDM00241"	"ACH-002179"	909256	11624601	4.86537058855214
"SIDM00220"	"ACH-000962"	909257	11624601	4.86293095297383
"SIDM00451"	"ACH-000937"	909260	11624601	4.85076346232868
"SIDM00844"	"ACH-000654"	909262	11624601	4.43799269236424
"SIDM00359"	"ACH-000565"	909263	11624601	5.98227848291434
"SIDM00847"	"ACH-000169"	909264	11624601	6.02012369467314
"SIDM00447"	"ACH-000960"	909696	11624601	4.73351492705019
"SIDM01092"	"ACH-002301"	909697	11624601	5.15678280122131
"SIDM01090"	"ACH-000943"	909698	11624601	5.32912863718571
"SIDM00352"	"ACH-000719"	909699	11624601	8.62770119319708
"SIDM00813"	"ACH-001182"	909701	11624601	3.5551162552203
"SIDM00403"	"ACH-000636"	909702	11624601	3.95883086700664
"SIDM01086"	"ACH-000874"	909703	11624601	4.2043598824548
"SIDM00402"	"ACH-000473"	909704	11624601	5.30707849468024
"SIDM00401"	"ACH-000614"	909706	11624601	5.40770458692026
"SIDM01084"	"ACH-000410"	909707	11624601	5.7526947503444
"SIDM00351"	"ACH-002029"	909708	11624601	4.83551981546613
"SIDM01080"	"ACH-000181"	909709	11624601	5.54678701244146
"SIDM00383"	"ACH-002198"	909711	11624601	3.6687061548527
"SIDM00382"	"ACH-000609"	909712	11624601	5.15150180991701
"SIDM01079"	"ACH-000441"	909713	11624601	4.3972425698138
"SIDM00396"	"ACH-000112"	909715	11624601	2.23575108458851
"SIDM01095"	"ACH-000833;ACH-001741;ACH-001189"	909716	11624601	5.07084179405809
"SIDM01112"	"ACH-000748"	909717	11624601	5.75317179121093
"SIDM01096"	"ACH-000400"	909718	11624601	5.64123984946808
"SIDM01110"	"ACH-000361"	909719	11624601	3.89392255708641
"SIDM01109"	"ACH-000145"	909720	11624601	5.67151514599771
"SIDM01108"	"ACH-000309"	909721	11624601	6.22801700912263
"SIDM00380"	"ACH-000373"	909722	11624601	3.84902468983458
"SIDM01107"	"ACH-000465"	909723	11624601	5.86963881596038
"SIDM01105"	"ACH-000423"	909724	11624601	5.29066497530179
"SIDM01106"	"ACH-000822"	909725	11624601	6.0080543556595
"SIDM00392"	"ACH-000810"	909726	11624601	4.51773349590239
"SIDM01104"	"ACH-000640"	909727	11624601	6.08262981798904
"SIDM01103"	"ACH-000665"	909728	11624601	4.67228024533341
"SIDM00379"	"ACH-002304"	909729	11624601	5.29090467538111
"SIDM01097"	"ACH-001193"	909731	11624601	5.12119088331562
"SIDM01113"	"ACH-000939"	909732	11624601	4.84588761032308
"SIDM00373"	"ACH-000974"	909735	11624601	4.17244928417366
"SIDM01180"	"ACH-000478"	909736	11624601	5.45359467779711
"SIDM01199"	"ACH-000493"	909737	11624601	6.04626124474836
"SIDM01194"	"ACH-000420"	909738	11624601	6.88041928109926
"SIDM00781"	"ACH-001199"	909740	11624601	5.61546938829668
"SIDM01154"	"ACH-000953"	909743	11624601	5.42547283734832
"SIDM00814"	"ACH-001401"	909744	11624601	5.26551078771088
"SIDM01155"	"ACH-000437"	909745	11624601	5.78812243264443
"SIDM00835"	"ACH-000489"	909746	11624601	6.28599281457459
"SIDM00812"	"ACH-000236"	909747	11624601	7.83614283529094
"SIDM00834"	"ACH-000470"	909748	11624601	5.98140770855856
"SIDM00420"	"ACH-000566"	909749	11624601	5.13616518211852
"SIDM01164"	"ACH-000883"	909750	11624601	5.5194480612215
"SIDM00837"	"ACH-000958"	909751	11624601	5.14270280137222
"SIDM01168"	"ACH-001399"	909753	11624601	6.51482488249053
"SIDM01175"	"ACH-002309"	909754	11624601	5.56780049394357
"SIDM00833"	"ACH-000421"	909755	11624601	6.13734565316672
"SIDM01159"	"ACH-002310"	909756	11624601	5.52543869574015
"SIDM00832"	"ACH-000680"	909757	11624601	6.03886726787932
"SIDM01178"	"ACH-002200"	909758	11624601	4.69408392620669
"SIDM01161"	"ACH-001274"	909759	11624601	5.11040164718345
"SIDM00782"	"ACH-000381"	909761	11624601	5.14479565107696
"SIDM00370"	"ACH-000197"	909762	11624601	3.1951278706961
"SIDM00252"	"ACH-001861"	909769	11624601	6.59045376483726
"SIDM00251"	"ACH-000949"	909770	11624601	4.9770191216076
"SIDM01172"	"ACH-000146"	909771	11624601	4.68518824077349
"SIDM01205"	"ACH-002314"	909773	11624601	3.88304885672137
"SIDM00321"	"ACH-000430"	909774	11624601	6.38868891388339
"SIDM01191"	"ACH-000364"	909776	11624601	5.02240073813862
"SIDM00424"	"ACH-001680"	909777	11624601	4.36541583915365
"SIDM01186"	"ACH-000554"	909778	11624601	4.75123771474418
"SIDM01183"	"ACH-001417"	909779	11624601	5.65692699901955
"SIDM00317"	"ACH-000171"	909781	11624601	7.42950239063347
"SIDM01000"	"ACH-000304"	909784	11624601	5.81783038666414
"SIDM00412"	"ACH-001709"	909785	11624601	4.52956052755664
"SIDM00411"	"ACH-000332"	909904	11624601	7.18375191213346
"SIDM00316"	"ACH-000469"	909905	11624601	5.57027934716104
"SIDM00971"	"ACH-000828"	909907	11624601	6.70011480066406
"SIDM00235"	"ACH-000189"	909974	11624601	6.50289475598822
"SIDM00554"	"ACH-000524"	909975	11624601	6.10835430653227
"SIDM01018"	"ACH-000815"	909976	11624601	4.38682432191888
"SIDM00584"	"ACH-002142"	909977	11624601	5.4173611079801
"SIDM00479"	"ACH-000679"	910079	11624601	5.22472321474884
"SIDM01177"	"ACH-002308"	910209	11624601	2.79055729939893
"SIDM01150"	"ACH-000416"	910399	11624601	4.2559968376888
